name,client_id,enabled,graph_api_permissions,auth_code,device_code,brk_refresh,foci,reply_addresses
easmApiDev,9a751391-6e9f-4199-ad8d-360712a1285c,True,[None],,,,False,
Power Virtual Agents Service,9d8f559b-5984-46a4-902a-ad4271e83efa,True,[None],,,,False,
Dynamics 365 Customer Insights - Consent,9e3b502c-b4a1-441d-98fd-28e482bf7e88,False,[None],,,,False,
Purview Ecosystem,9ec59623-ce40-4dc8-a635-ed0275b5d58a,True,,,,,False,
PTSS,9f6c88b7-0272-4581-a75a-ec0340824ed1,True,[None],,,,False,
Azure Arc Data Services Billing,a12e8ccb-0fcd-46f8-b6a1-b9df7a9d7231,True,[None],,,,False,
Dynamics 365 collaboration with Microsoft Teams,a8adde6c-aeb4-4fd6-9d8f-c2dfdecac60a,True,,,,,False,
Arc Public Cloud - Servers,aacceff9-8ec3-413c-83eb-cb131aaf55c6,True,[None],,,,False,
Mimir,aaf3f152-fe17-487b-b671-44d3f7bad293,True,[None],,,,False,
Microsoft.ConnectedVMwarevSphere Resource Provider,ac9dc5fe-b644-4832-9d03-d9f1ab70c5f7,True,[None],,,,False,
FrontendTransport,b24835c0-6b13-41e7-822c-94c9effb98ee,True,[None],,,,False,
Dynamics 365 Universal Resource Scheduling,b2b4502c-fedd-4748-8828-09e1eae11d6a,True,[None],,,,False,
Partner Customer Delegated Admin Migration,b39d63e7-7fa3-4b2b-94ea-ee256fdb8c2f,True,[None],,,,False,
EASM API,b7faa489-a4c8-4b39-bb0c-842c3de2de6a,True,[None],,,,False,
Medeina Service,bb3d68c2-d09e-4455-94a0-e323996dbaa3,True,,,,,False,
Azure Arc Data Services,bb55177b-a7d9-4939-a257-8ab53a3b2bc6,True,[None],,,,False,
AI Builder Prod Non God Mode,be5f0473-6b57-40f8-b0a9-b3054b41b99e,True,[None],,,,False,
ProductsLifecycleApp,c09dc6d6-3bff-482b-8e40-68b3ad65f3fa,True,[None],,,,False,
SEAL SNI,c10f411a-874c-485c-9d66-6e0b34202c41,True,[None],,,,False,
Medeina Service PPE,c4de86e3-e322-4889-a781-968c76b6b325,True,,,,,False,
App Protection,c6e44401-4d0a-4542-ab22-ecd4c90d28d7,True,,,,,False,
Azure Guest Container Update Manager,c8f5141d-83e0-4e9a-84d0-bb6677e26f64,True,[None],,,,False,
Office 365 Client Insights Substrate Services Prod,c94526fa-9f4b-4d30-99f5-849636e4552f,True,[None],,,,False,
Messaging Bot API Application for GCC,c9475445-9789-4fef-9ec5-cde4a9bcd446,True,[None],,,,False,
MAPG,cc46c2aa-d508-409b-aeb7-df7cd1e07aaa,True,,,,,False,
M365 Compliance Drive,cedebc57-38a2-4f0a-8472-dfcbba5b04c6,True,,,,,False,
Arc Token Service,d00b5d58-cae5-42ad-ae0a-5a2e6f7ee6c9,True,[None],,,,False,
Hybrid RP Application,d2a590e7-6906-4a45-8f41-cecfdca9bca1,True,[None],,,,False,
OneLTI,d3ee6f25-becc-4659-9bc6-bbe6af7d18e6,True,,,,,False,
Microsoft Dynamics 365 Supply Chain Visibility,d6037e40-282c-493d-8f63-f255e36c6ef4,False,,,,,False,
Dataverse Resource Provider,d6101214-691f-47d0-8ea3-dca752e62d71,True,[None],,,,False,
M365 Lighthouse Service,d9d5c99e-b0b4-4bad-92cc-5a6eb5421985,True,,,,,False,
Universal Print,da9b70f6-5323-4ce6-ae5c-88dcc5082966,True,,,,,False,
AADPasswordProtectionProxy,dda27c27-f274-469f-8005-cce10f270009,True,[None],,,,False,
Audit Search Api Service,e158eb19-34ac-4d1b-a930-ec92172f7a97,True,[None],,,,False,
Hybrid Connectivity RP,e18cedde-9458-482f-9dd1-558c597ac42e,True,[None],,,,False,
Customer Experience Platform CDPA Provisioning PROD,e3cf99e1-a6e5-4284-9f92-261c7713bc54,True,[None],,,,False,
Microsoft.HybridCompute Agent Service,eec53b1f-b9a4-4479-acf5-6b247c6a49f2,True,[None],,,,False,
Skype For Business Entitlement,ef4c7f67-65bd-4506-8179-5ddcc5509aeb,True,[None],,,,False,
console-m365d,f18b59c9-5926-4a65-8605-c23ec8c7e074,True,,,,,False,
Customer Experience Platform CDPA Provisioning TIP,f5223e1a-4d50-4fda-9049-55d819fbb03e,True,[None],,,,False,
IC3 Modern Effective Config,f6e5c0c2-4746-4152-b162-91309d5556df,True,[None],,,,False,
Marketplace Api,f738ef14-47dc-4564-b53b-45069484ccc7,True,[None],,,,False,
Membership View Service,f7a2a81e-ab33-4560-a3dd-6ddca3c5ec6d,True,,,,,False,
Azure Diagnostics Resource Provider,fd225045-a727-45dc-8caa-77c8eb1b9521,True,[None],,,,False,
Microsoft Purview Platform,fd642066-7bfc-4b65-9463-6a08841c12f0,True,[None],,,,False,
Microsoft Teams Copilot Bot,8e55a7b1-6766-4f0a-8610-ecacfe3d569a,True,[None],,,,False,
Finance Copilot,8c1a9936-578e-4d13-9bd9-9afe53ef7de8,True,,,,,False,
Dynamics365Assistant,d024ca46-2708-4d20-903e-b18b7e1d95dc,True,[None],,,,False,
MicrosoftServiceCopilot-Prod,61ccfc51-60d1-470a-9dca-f78fcf640d23,True,[None],,,,False,
d365-dani-exceladdinprod,7c4f9118-450a-4e75-b96b-df2d0cac4c0d,True,[None],,,,False,
Mix Tools API,8463278f-7a65-4b3d-903c-5e66a2ad1164,True,[None],,,,False,
PowerPlatform-commondataserviceforapps-Connector,5e72ef24-048b-4aae-8fd6-8653ce2d6760,False,,,,,False,
sophia.api.microsoft.com,d0af0b2c-272b-4820-80ce-af3cc751950f,True,[None],,,,False,
Sophia Platform Service API,d8fa9ca8-15de-4a33-b719-9c944b9b2e3e,True,,,,,False,
Prod M365FLWPService Prod,325e8307-defd-47df-aeff-15152ea6e5bf,True,,,,,False,
Prod M365FLWPClient Prod,226e4631-c980-4b11-9c96-5e26bb14dafc,False,,,,,False,
Prod M365FLWPService FirstRelease,9e6d7425-da52-4c9d-a3bf-48ce4670f9ef,True,,,,,False,
Prod M365FLWPClient FirstRelease,e582717c-581c-4a51-a8d7-5cd28f59497a,False,,,,,False,
Microsoft Dynamics CRM for Microsoft Office Outlook,2f29638c-34d4-4cf2-a16a-7caf612cee15,False,,,,,False,
WPSTrialSignUpService_Prod,ebf6b2b7-c635-4217-b6b7-21de4ac65764,False,,,,,False,
Biz Apps Demo Hub Prod,46e9667d-34e6-43d8-a494-6759b3ae6a5e,True,,,,,False,
Visual Studio,04f0c124-f2bc-4f59-8241-bf6df9866bbd,True,"Application.ReadWrite.All,Directory.Read.All,email,IdentityUserFlow.ReadWrite.All,openid,profile,User.Read",yes,Yes,,False,"http://localhost,ms-appx-web://Microsoft.AAD.BrokerPlugin/04f0c124-f2bc-4f59-8241-bf6df9866bbd"
Power Platform Admin Center Client Test,c84a0f23-a0f8-4e8e-918b-57db620d110a,True,,,,,False,
make.test.powerapps.com,719640cd-0337-4b0c-8e6a-431271371fab,False,,,,,False,
Viva Goals Integrations,bee5ee7b-22c7-4e94-9b8b-031319e230a3,True,,,,,False,
Customer Experience Platform FRE PROD,6f459c5d-d670-409b-83a6-68b040f4cb78,True,[None],,,,False,
Customer Experience Platform FRE TIP Non-Prod,f10573e9-a3c7-41b4-b203-4b1baed8fc8c,True,[None],,,,False,
make.test.powerapps.com,60f38cf4-a0bf-4fdf-b0b5-14d3131bc031,True,,,,,False,
Cloud for Nonprofit Installer,a0fe4328-8965-437b-a350-cf71409d002f,True,,,,,False,
Minit Desktop for Windows,5c17a0cf-5493-4b86-b23d-dabc1cc46f5a,True,"email,openid,Organization.Read.All,profile,User.Read",yes,Yes,,False,"http://localhost,ms-appx-web://Microsoft.AAD.BrokerPlugin/5c17a0cf-5493-4b86-b23d-dabc1cc46f5a"
PhysOps.Clients.Worker,04d97d71-f71f-450b-8b44-f638d5d1b5d6,True,"User.Read,User.ReadBasic.All",,Yes,,False,
Microsoft.Data.SqlClient,2fd908ad-0664-4344-b9be-cd3e8b574c38,True,[None],,,,False,
make.gov.powerpages.microsoft.us,929cb005-cba1-40c4-a962-ef441029cb6c,True,,,,,False,
SuplariDev,38ec0b21-8bde-4473-950b-819ceb3ed233,True,[None],,,,False,
Teams Work Report,ea62c1c6-550b-4238-8ea7-c55a85d86be8,True,,,,,False,
LobeClientDev,bd414a4d-005a-4a51-a63e-12097e3dcd19,False,,,,,False,
make.test.powerpages.microsoft.com,f9a5ac11-cab3-45f0-9d0f-83463ba2e34c,True,,,,,False,
make.powerpages.microsoft.com,75eb2b80-011a-4693-9a47-7971c853603c,True,,,,,False,
Power Platform CLI - pac,9cee029c-6210-4654-90bb-17e6e9d36617,True,"Application.ReadWrite.All,email,openid,Organization.Read.All,People.Read,profile,Tasks.ReadWrite,User.Read,User.ReadBasic.All",yes,Yes,,False,"http://localhost,ms-appx-web://Microsoft.AAD.BrokerPlugin/9cee029c-6210-4654-90bb-17e6e9d36617"
Power Cards,2f7b4d11-d621-4079-9798-27f548d681f1,True,,,,,False,
Dynamics 365 Customer Insights - Consent - DEV,8b66798c-a359-423d-8d71-567ee6da1016,False,,,,,False,
Supply Chain Windblade Development,50d9b7e0-07b6-4615-a8ae-f7f017db392a,False,,,,,False,
Lobe,37ff607d-6be1-4c1b-a5f8-e5ad92b55975,True,[None],,,,False,
TrustedPublishersProxyService-DoD,22618bd1-b6aa-45f0-8ebd-718d158d888d,False,,,,,False,
TrustedPublishersProxyService-GccModerate,e8c38929-689f-4155-96f7-ab45b0f67cec,False,,,,,False,
Unify Portal Prod,9f4bb91b-347a-47ab-aba4-06db0dcb89e3,True,,,,,False,
BAGSolutionsInstaller,de490f5e-b798-48d8-ae3b-c220d7494cef,True,"email,GroupMember.Read.All,openid,Organization.Read.All,profile,User.Read",,,Yes,False,brk-c44b4083-3bb0-49c1-b47d-974e53cbdf3c://portal.azure.com
PowerVirtualAgentsUSGovGCC,9315aedd-209b-43b3-b149-2abff6a95d59,True,,,,,False,
SharePointMigrationTool,fdd7719f-d61e-4592-b501-793734eb8a0e,True,"Group.Read.All,Organization.Read.All,Sites.Read.All,User.Read.All",,Yes,,False,
BingTest,ef47e344-4bff-4e28-87da-6551a21ffbe0,True,,,,,False,
Power Apps Portals - Development,09be0be4-1874-4f49-bc5c-78e6fc2a8065,True,[None],,,,False,
CRM Power BI Integration GCC High,03509b1f-54e9-4557-a555-19a090903b84,False,,,,,False,
Media Recording for Dynamics 365 Sales - TIP,883d98cb-7d92-43b7-a194-07e51a2fa5bb,False,,,,,False,
eSeal,19679030-48d8-445f-b27c-311bb3be8a2c,False,,,,,False,
PADWAMigratorGCC,19a92965-3c11-4ed7-a1bd-9b66785dd4c6,False,,,,,False,
PADWAMigratorGCCHigh,cb47b44e-c0a3-47a5-85ce-3dc039c85e80,False,,,,,False,
PADWAMigrator,133c4dc0-9d5f-4826-9f7b-6bb3d3867e6a,True,[None],,,,False,
BAGSolutionsInstallerTest,8ad75a3e-ae97-457c-baab-65bd5c95389f,True,,,,,False,
Power Automate Desktop DoD,ae7deb89-ca76-4073-bf3e-b72165ac58e9,True,[None],,,,False,
Power Automate Desktop GCC High,f1a1e36a-d61f-4283-9f48-0867636e332c,True,[None],,,,False,
Power Automate Desktop GCC,041e4c2d-ba3e-46a1-9347-5bc4054c8af4,True,"Contacts.Read,email,openid,People.Read,profile,User.Read,User.ReadBasic.All",yes,Yes,,False,ms-appx-web://Microsoft.AAD.BrokerPlugin/041e4c2d-ba3e-46a1-9347-5bc4054c8af4
ConnectedFieldServiceDeployment,3852314e-aab9-42c3-a859-5b5b88a90000,False,,,,,False,
Dynamics CRM TIP SRS,257fc75b-c7b8-434b-a467-fcfc16cb7ab6,True,[None],,,,False,
ProcessSimpleDoD,a6d2002e-7db6-4da0-94e8-73765fdbc7fb,False,,,,,False,
Power Automate Desktop,ee90a17f-1cb7-4909-be27-dfc2dcc4dc15,True,User.Read,,Yes,,False,
Dynamics 365 Human Resources LinkedIn Adapter App,3a225c96-d62a-44ce-b3ec-bd4e8e9befef,True,[None],,,,False,
Power BI Report Builder,f0b72488-7082-488a-a7e8-eada97bd842d,True,[None],,,,False,
Dynamics 365 Connected Store,291bcb22-15e5-4341-8f91-feb152d655ee,False,,,,,False,
ApiHub-Connectors-DoD,363a906a-1ceb-41ea-9f20-884c694f2fc2,False,,,,,False,
MicrosoftFlowDoD,7abdc2e3-67d5-4ccf-8138-e133192788e3,True,[None],,,,False,
MicrosoftFlowGCCHigh,470d0752-cb06-49b2-ac83-5023fc23adae,True,[None],,,,False,
MicrosoftFlowGCC,50351660-e7b1-4621-8bc8-8503296a5535,True,,,,,False,
Dynamics365AICustomerInsights,0bfc4568-a4ba-4c58-bd3e-5d3e76bd7fff,True,,,,,False,
MicrosoftUnifiedCustomerIntelligence,38c77d00-5fcb-4cce-9d93-af4738258e3c,True,,,,,False,
MicrosoftFormsProTest,19dd5b37-d116-48cb-90d2-4aa56696cba1,True,,,,,False,
PowerApps Web Player Service - play.apps.appsplatform.us,adc59501-b8c1-453a-a88b-9f4b244c1631,True,[None],,,,False,
PowerApps Web Player Service - high.apps.powerapps.us,dc426ec9-396a-46fd-8445-564554907e34,True,[None],,,,False,
PowerApps Web Player Service - apps.gov.powerapp.us,282c9137-f94e-4287-8223-9b60f2974e5c,True,,,,,False,
apps.powerapps.com,9362bc14-3e81-4ef9-8b77-f1c40afe68e0,True,,,,,False,
Omnichannel for CS Admin App Prod,fcf50ee5-8107-45e4-9a37-838727a360f5,False,,,,,False,
Azure API Hub - GCC-Med,d93420f9-abc8-46b7-b7fc-30ec1f007ee2,True,[None],,,,False,
OmnichannelEngagementHubAdminApp,2c37df23-0c28-4fbf-9b2a-d5fd6277bf92,False,,,,,False,
ApiHub-Connectors-GCCHigh,36ee54ac-414c-41ef-afde-2ddfd25d5408,False,,,,,False,
PrcessSimpleGCCHigh,9856e8dd-37b6-4749-a54b-8f6503ea93b7,True,[None],,,,False,
CRM Power BI Integration GCC,bb0fc165-b959-4e50-a8fc-309c1193e396,False,,,,,False,
PowerApps - play.apps.appsplatform.us,44a34657-125d-4be1-b08d-87a07b336d24,True,[None],,,,False,
PowerApps - apps.high.powerapps.us,b145fb8f-d278-464f-8de1-894b596ecbde,True,[None],,,,False,
PowerApps - apps.gov.powerapps.us,a81833f1-fd18-490b-8598-60cd7b6b0382,True,,,,,False,
mil.create.powerapps.us,d7e0a6a1-dde5-4f6e-81ce-781fa7483834,False,,,,,False,
high.create.powerapps.us,58acb57d-f51b-4993-8f4a-4e41ad77e481,False,,,,,False,
PowerApps Fairfax,a4b559be-784e-49ec-9b63-7208442255e1,False,,,,,False,
PowerApps,0cb2a3b9-c0b0-4f92-95e2-8955085f78c2,True,,,,,False,
Aria,cd34d57a-a3ef-48b1-b84b-9686f0f7c099,True,,,,,False,
CrmSalesInsightsRA,6e7d203a-179d-4ae0-87da-a77dd8aa3135,False,,,,,False,
make.mil.powerapps.us,fac5b0fe-9b16-4ae3-b20b-324ec3f033d3,True,[None],,,,False,
make.high.powerapps.us,5d21c8e8-6d68-4b62-a3a5-bc1900513fad,True,[None],,,,False,
make.gov.powerapps.us,feb2c8aa-4f70-4881-abec-521141627b04,True,,,,,False,
Field Service Mobile,0ef09fa7-413d-4a9f-a7a5-32f8f62b7598,False,,,,,False,
MR.Mty.App,32166110-0424-4622-8b0d-4e50f4da7a74,True,[None],,,,False,
APIHub-Connectors-GCC_notUsed,9a375489-421a-4af5-9f4a-3dd5a8f7b0d8,False,,,,,False,
ProcessSimpleGCC,38a893b6-d74c-4786-8fe7-bc3b4318e881,True,,,,,False,
DYN365AISERVICEINSIHTSPPE,11f6c209-c042-4da5-acb9-8d3546fe506f,False,,,,,False,
CrmSalesInsightsTIP,b80a77b1-a78c-4655-9283-e40bbc285af0,True,,,,,False,
PowerAppsGov,c6d1e3ad-0185-40e0-a11b-0542b185d12c,False,,,,,False,
Field Service Mobile,110797d6-4a5e-4e58-a06d-f1bf3f3a8069,True,[None],,,,False,
MicrosoftDynamics365MRGuidesCoreClient,655db33f-4580-4e63-bad1-4618764badb9,True,"Calendars.Read,ChannelMessage.Read.All,ChannelMessage.Send,Chat.ReadWrite,email,Files.Read.All,Files.ReadWrite,openid,Presence.Read.All,profile,User.Read",yes,Yes,,False,http://localhost
ccibots,a59cef1e-2e32-4703-8dab-810d9807efeb,False,,,,,False,
CCIBot,a522f059-bb65-47c0-8934-7db6e5286414,True,,,,,False,
Dynamics 365 for Marketing,5a24b264-c8f3-474d-92f6-a998cca942c1,True,,,,,False,
DYN365AISERVICEINSIGHTS,60d240cc-7621-469e-80f1-584c53e9cafa,True,,,,,False,
CRM Groups Integration,b15cc146-2b25-46c7-90c1-daa6c3e8386b,False,,,,,False,
make.powerpages.microsoft.com,945d3a88-db20-40bd-a9e3-8f2383a17c88,True,,,,,False,
Lobe Client,0b820e0a-8d08-45d1-8740-bde894f7e1c2,True,,,,,False,
TrustedPublishersProxyServicePPE,3d3f56ed-9c38-4480-b172-0fa5d8838516,True,,,,,False,
BizQA for CDS,aeb01831-b358-4750-92ce-722e4f3ea7e8,True,[None],,,,False,
Dynamics 365 Field Service,8d25f88c-09fe-41eb-9ee1-0545adf985df,True,,,,,False,
Power Platform API,8578e004-a5c6-46e7-913e-12f58912df43,True,[None],,,,False,
Microsoft Dynamics CRM for tablets and phones,ce9f9f18-dd0c-473e-b9b2-47812435e20d,True,"Calendars.ReadWrite,Mail.Read,User.Read",,Yes,,False,
Power BI Data Refresh,b52893c8-bc2e-47fc-918b-77022b299bbc,True,,,,,False,
Dynamics 365 Development Tools,2ad88395-b77d-4561-9441-d0e40824f9bc,True,"email,openid,profile,user_impersonation",yes,Yes,,False,http://localhost
Dynamics 365 Example Client Application,51f81489-12ee-4a9e-aaae-a2591f45987d,True,"user_impersonation,profile,openid,email",yes,Yes,,False,"http://localhost,ms-appx-web://Microsoft.AAD.BrokerPlugin/51f81489-12ee-4a9e-aaae-a2591f45987d"
Microsoft Business Office Add-in,2bc50526-cdc3-4e36-a970-c284c34cbd6e,True,[None],,,,False,
Microsoft Dynamics CRM App for Outlook,60216f25-dbae-452b-83ae-6224158ce95e,True,,,,,False,
Dynamics CRM Unified Service Desk,4906f920-9f94-4f14-98aa-8456dd5f78a8,True,"email,openid,profile,user_impersonation",yes,Yes,,False,http://localhost
SQL DotNet Client,4d079b4c-cab7-4b7c-a115-8fd51b6f8239,True,"user_impersonation,profile,openid,email",yes,Yes,,False,"ms-appx-web://Microsoft.AAD.BrokerPlugin/4d079b4c-cab7-4b7c-a115-8fd51b6f8239,urn:ietf:wg:oauth:2.0:oob"
ODBC Client Driver,2c1229aa-16c5-4ff5-b46b-4f7fe2a2a9c8,True,"user_impersonation,profile,openid,email",yes,Yes,,False,ms-appx-web://Microsoft.AAD.BrokerPlugin/2c1229aa-16c5-4ff5-b46b-4f7fe2a2a9c8
Azure SQL Database and Data Warehouse,a94f9c62-97fe-4d19-b06d-472bed8d2bcf,True,"email,openid,profile,user_impersonation",yes,Yes,,False,"http://localhost,ms-appx-web://Microsoft.AAD.BrokerPlugin/a94f9c62-97fe-4d19-b06d-472bed8d2bcf,urn:ietf:wg:oauth:2.0:oob"
JDBC Client Driver,7f98cb04-cd1e-40df-9140-3bf7e2cea4db,True,"email,openid,profile,user_impersonation",yes,Yes,,False,http://localhost
Dynamics Retail Modern POS,d6b5a0bd-bf3f-4a8c-b370-619fb3d0e1cc,True,"email,openid,profile,Tasks.ReadWrite",yes,Yes,,False,ms-appx-web://Microsoft.AAD.BrokerPlugin/d6b5a0bd-bf3f-4a8c-b370-619fb3d0e1cc
Microsoft Dynamics 365 Project Service Automation Add-in for Microsoft Project,2f3b013e-5dc4-4b2a-831f-47ba08353237,True,User.Read,,Yes,,False,
Microsoft.Azure.Services.AppAuthentication,d7813711-9094-4ad3-a062-cac3ec74ebe8,True,user_impersonation,,Yes,,False,
Azure Data Factory,a306baf0-5ad8-4f6f-babf-6a286b0142ba,True,[None],,,,False,
Microsoft Power BI Government Community Cloud,fc4979e5-0aa5-429f-b13a-5d1365be5566,True,,,,,False,
Power BI Data Refresh,34cc6120-8c17-428c-b5aa-bede141fb74a,True,,,,,False,
Power BI Gateway,ea0616ba-638b-4df5-95b9-636659ae5121,True,"email,openid,profile,user_impersonation",yes,Yes,,False,"http://localhost,urn:ietf:wg:oauth:2.0:oob"
Microsoft Mashup Engine,f40b99cd-675e-4ce8-ae86-47b77d2a9c4d,True,[None],,,,False,
Dynamics RCS Workload,091c98b0-a1c9-4b02-b62c-7753395ccabe,True,,,,,False,
Project Finder Mobile,dd63a01a-ae84-4d07-bf60-69dadeaa8c89,True,[None],,,,False,
Aadrm Admin Powershell,90f610bf-206d-4950-b61d-37fa6fd1b224,True,user_impersonation,,Yes,,False,
Microsoft Dynamics Document Routing Agent,cf8f0657-7610-4b05-8723-a4322ae045c6,True,[None],,,,False,
Azure Data Studio,a69788c6-1d43-44ed-9ca3-b83e194da255,True,user_impersonation,,Yes,,False,
Azure Analysis Services Client,cf710c6e-dfcc-4fa8-a093-d47294e44c66,True,[None],,,,False,
Dynamics 365 Sales,59d7fccf-1f97-4a79-bb78-e722112f9862,True,,,,,False,
DeflectionTest,600def3d-4cdb-465f-9dad-dce96b255d6a,True,[None],,,,False,
CDSUserManagementNonProd,db966cd2-032b-4f21-b7c2-eadd3d68c2f2,True,[None],,,,False,
DeflectionPreProd,5443ef98-eb7c-4354-8367-f35dffe3cba7,True,[None],,,,False,
PowerAppsCustomerManagementPlaneBackend,585738fa-4b8c-4f90-b926-7eab8c498c69,True,,,,,False,
DataSyncService,ab9468a9-c559-47ec-86f6-2f1b48612c09,False,,,,,False,
PowerAutomate-ProcessMining,dad3c6de-ed58-42ef-989f-9c0303aaeedc,True,,,,,False,
AppDeploymentOrchestration,886d9650-b672-4531-b16f-4617b5492d2f,True,,,,,False,
RelevanceSearch,f034940d-60b7-4587-afc9-ac1786ad7419,True,[None],,,,False,
CCaaSCRMClient,edfdd43b-26b5-498b-b89f-515ddf78dcc2,True,[None],,,,False,
PowerAutomate-ProcessMining-PPE,c4c008ec-e9c5-455c-b7e3-92c49982bc84,True,,,,,False,
PowerAutomate-ProcessMining-DEV,630e0ac2-6aa6-41bd-b950-5ade41828d3a,True,[None],,,,False,
PowerAutomate-ProcessMining-TEST,e1255f48-529f-4573-8ad2-8b13d784cd1c,True,,,,,False,
PowerAppsDataPlaneBackend,dac3dc4c-8be0-4972-8c97-e0a8500927f3,True,[None],,,,False,
Flow-CDSNativeConnectorTIP2US,de8e0d25-0c9e-4230-87d6-cf379be2f1bd,True,[None],,,,False,
SIAutoCapture,b9f7f9ce-78c7-4651-8663-c2ba51a2556a,False,,,,,False,
DynamicsInstallerTest,079013fb-85d0-4d99-87d0-aeca060231e3,True,[None],,,,False,
JobsServicePreProd,fa69122a-0a5e-41f1-beed-ca317370fb56,True,[None],,,,False,
AIBuilder_StructuredML_PreProd_CDS,0527d918-8aec-4c44-9f4e-86cc8b88d87b,True,[None],,,,False,
Omnichannel,c9b24c1a-09c1-4726-a288-709c86a12a9b,True,[None],,,,False,
PowerPlatformEnvironmentManagement,a7d42dcf-5f3b-41b0-8ad5-e7c5808c617a,True,[None],,,,False,
Flow-RP,bdb3d4c5-dc11-426e-8f04-2621dbcce738,True,[None],,,,False,
TPSProxyServiceTST,de9fe347-3128-4a28-9b19-cd4ecca1f526,True,[None],,,,False,
InsightsAppsPlatform,7255edad-9269-44d0-b153-92ceffbf86fa,True,,,,,False,
CatalogServiceTest,7a7f0ba2-519f-49eb-9b86-1a967ba231f3,True,[None],,,,False,
Finance and Operations Runtime Integration User - TST Geo,71684101-1068-40b0-a0da-062710e1040d,True,[None],,,,False,
AppDeploymentOrchestration-Preprod,ce384d7c-6755-471d-91aa-1b48cc519c49,True,[None],,,,False,
BAP CDS Application,978b42f5-e03a-4695-b8df-454959d032c8,True,[None],,,,False,
Dynamics 365 Sales Service,44f229e1-5c76-4d68-8b7c-83cbfd54ab7a,False,,,,,False,
Relevance Search Service,1884bdbf-452a-4a11-9c76-afdbdb1b3768,True,[None],,,,False,
PowerApps CDS Service,27f13ec4-0f4e-4840-b547-1a0181666256,True,[None],,,,False,
Product Insights - CDS to Azure data lake - app,ffa7d2fe-fc04-4599-9f6d-7ca06dd0c4fd,True,[None],,,,False,
ApolloNonProdFirstParty,265378aa-7259-4b82-af51-0c97c6cbc0ca,True,[None],,,,False,
GlobalDiscoService2,97d27433-255e-498c-a280-0cbc9aee407e,True,[None],,,,False,
Common Data Service Global Discovery Service,6eb29b24-9d89-4f26-bf2f-9a84ed2499b8,True,[None],,,,False,
Dynamics 365 CCA Prod - CDS to Azure data lake,299fa2bd-f53a-45b1-b501-1056398454bc,False,,,,,False,
Flow Xrm System User,fbc61429-7762-4b4a-8f9d-c728a1a5e792,True,[None],,,,False,
MicrosoftCrmDataSync@microsoft.com,7a575ec8-8d12-42eb-9edc-b93f3aa92c48,True,[None],,,,False,
Dynamics 365 Customer Insights Prod - CDS to Azure data lake,6ec6a75c-d04e-4613-92da-069f88c74a13,True,,,,,False,
ApolloProdFirstParty,8c04f0eb-27fc-44cc-9e48-914b9202890a,True,[None],,,,False,
DynamicsCRMCortanaCacheService@microsoft.com,d4a55fa7-2c20-434d-8942-689200452979,False,,,,,False,
Microsoft Dynamics Jobs Service,e548fb5c-c385-41a6-a31d-6dbc2f0ca8a3,True,[None],,,,False,
