sha256,sha1,md5,size,type_description,meaningful_name,reputation,times_submitted,first_submission_date,last_analysis_date,type_tag
db5a066ef0a53af5909bdab7d80c330baaf8ad27cf6af19831f41bb4ad9cc28a,e711d9941796e1821688b85a6328b4682d901ee6,6f163013cfc99fdc8dc62786bbda1d15,52784753,Win32 EXE,ChrisPC VideoTube Downloader Pro 15.25.0801.exe,0,1,2025-08-05 10:21:46,2025-08-05 10:21:46,peexe
db94425b270037630b775b3fe2c707279bc76783e39afb4058e0e51db715caf4,062b7d8ce1e6b0e6d1317b7146d4a5a3ce73dcb0,799ae4a882ef5b000c68b41b62eddf01,1966080,Win32 EXE,kb4090567.exe,0,1,2025-06-28 13:48:00,2025-06-28 13:48:00,peexe
dc5afb8fe70eeae51b2a3015f7cc8d6bf5f419ba0d6e3c41fc7145064dd36d03,515391274684007b1d12d32a10277fb7916f807b,2a69a73a37defe5182ab9920e98da6cb,125793870,Win32 EXE,R-Studio 9.4 Build 191430 Technician.exe,0,1,2025-02-20 2:34:12,2025-02-23 18:53:12,peexe
dcfc655d40e31d7ed69dfc6c4e723321dd990b46f99843ce91defef87c5d2bc9,83667cff15c043af59e846475d0d9bb8c1e9496f,7dd1a240ca5726ef036866807292e7df,16175617,Win32 EXE,TweakNow QR Code Maker 3.6.1.exe,0,1,2025-07-22 8:10:26,2025-08-05 10:18:59,peexe
dd77de7498eadc9f46d315c20e07b6351283a6a1993dbf9af6ff6728bf7e1394,073d7db65c6627b83376619ea66f7c8015e232f8,28f1b7177b27699623c9ced2d94c87ed,47547415,Win32 EXE,Yamicsoft Windows Manager 2.1.3 (x64).exe,0,1,2025-04-16 14:39:26,2025-04-21 17:51:06,peexe
dfedf7cadbf5e422e1f9f14312cf73783272a527d8fba73fa5f6cca7355ee6c1,ba6b602fc7cee8fb081b098ee0260d93bbea5b03,3aecf310d559b1de285ea4a68ffae739,12117412,Win32 EXE,priPrinter Professional 7.0.0.2580 Beta.exe,0,1,2025-06-03 22:35:56,2025-08-05 9:42:57,peexe
e075582ad9434aba927d8e9b0ed61d7873edf6664ae36a444753b14d830ca15e,b882e957246757d70d7c9c9df88d8b5d811dd8c4,3c92614ce61c3f3f378fb554e6ba09ea,7417867,Win32 EXE,StartAllBack 3.9.13.5290.exe,0,1,2025-07-27 21:39:35,2025-08-05 13:49:10,peexe
e0f149c23c9821abaf0df036b2fd13c64ab55b63d041e7f0978a27e27e9d7a02,1f9daa1d82467d763ba18a7737248be5b4f85b73,ffe455d586bea25241f60228a033a155,78451542,Win32 EXE,OneCommander Pro 3.95.8.0.exe,0,2,2025-02-22 2:17:36,2025-02-23 16:50:21,peexe
e1316b44127c1f79b64cd0e64ed42533fa04e2348d3aaa12dae9c4eaa7642cc9,359c2e66f9bd0ad5b9f123a95f5f75982ee1a5e1,956665a049b018c46456f57e81cb7f78,561445,ZIP,,0,1,2025-05-02 22:30:40,2025-05-02 22:30:40,zip
e19dac21483564f7675038ee5d65695ea10a6e8d69217e22559d290a59c97328,a3773a3a249985ed96be732744040a32b0c6ca7d,fd9c7bdf090f2ec317a686634bd16d52,178775040,Win32 EXE,Pazu Amazon Video Downloader 1.9.2.exe,0,1,2025-05-07 21:04:38,2025-05-07 21:04:38,peexe
e2111c0cf8dd6f56f2439a5f7c3b8f6ca0193fc53dcce9293577b94c16252450,f496a619883171f999f74db23b7f70aaffe89aae,5a1fc2b99fd44e2f8026691bf4cc8932,12808588,Win32 EXE,Driver Easy Professional 7.0.1.19430.exe,-11,2,2025-07-09 19:23:37,2025-08-01 3:46:07,peexe
e23ab4d28bc1eb4f57322277af68766a3fbb0ef31c631a05f4435cf084561d42,5bcfb455bbbc6cec4aaa2feb080370f099554367,a47c1a8e5488067a78918f294d11c87a,177808894,Win32 EXE,ExtraMAME 25.2 (x64).exe,0,1,2025-03-02 18:27:30,2025-04-02 13:57:30,peexe
e2737ac083c89728d4ced825e1ffce1b1263c12f0abb49b20b5d2dbe3f05e6bc,5f310daaa66eabde64ca83c03ce2ba0f047d1ae5,7fa454655cdb638eeb12a5a5125baea8,1108431,Android,USDT Flasher.apk,0,17,2024-10-11 2:29:04,2025-02-12 12:42:48,android
e2d0719e0f8580c41d18fac01f615a27bcaf9e108ec68462dbc1008e176eef2b,0f85580c8e6fab3bd31759173aa5344e65dc7cfb,c2ebe7baec8df57231c8ac7cc49011c5,31728822,Win32 EXE,PassFab for PPT 8.5.3.1.exe,0,1,2025-04-19 19:42:13,2025-04-21 18:05:31,peexe
e30523b9ee50f15a402a6b5bfec1f5b27afd66ceaa9cb79e0d94ae9513584753,52b7fa159ba3f6753b5df35f8565f468634a8928,012e07f8e6ebb1d78df656750a8b5e8b,40058715,Win32 EXE,Artweaver Plus 8.0.3.2875.exe,0,1,2025-03-22 9:16:14,2025-03-26 12:28:19,peexe
e30bb322700d0add226e6bec2b671feaaffea58371d34573977af6158404d80d,5d6d51981914b57c56d154e2f8f5d7251cb9d80e,ab668b36ec791e96c74ece99c9068560,40021340,Win32 EXE,IObit Uninstaller Pro 14.3.0.4.exe,0,2,2025-04-10 23:38:15,2025-04-12 18:05:14,peexe
e3ac5db85090be0f554ffc0973fd72dd5895ee7d46bb6fd247ed8dd3cd9a0401,74c4dc08495ac7c21d1a03656d00afafddc0f4d8,d219c89eb69dad7b040f89c4c99d2395,11169499,Win32 EXE,WinRAR 7.11 Beta 1 (x64).exe,0,1,2025-02-28 4:07:38,2025-03-01 9:39:48,peexe
e4019c7f669136c3acdafddac6908118c6afe13e68509a481be9f4a9f60e259c,35690db57ccef77cb6f2815ec5dfeb2816970f91,c2647332f47f0306691a01cc136399ed,18224886,Win32 EXE,SmartFTP Enterprise 10.0.3280 (x64).exe,0,3,2025-07-22 20:42:33,2025-08-06 1:15:10,peexe
e4194b8ce73eaf8c9a394291fa4ce742269c74b850703d3ba13968854e62eaba,6b78f512ab9432287bc3be6197589b84b7865844,402a149a7aba9b337589d604b6977ee3,70608630,ZIP,OneCommander_Pro_3.95.8.0.zip,0,1,2025-02-22 2:16:18,2025-02-22 2:16:18,zip
e427f263d6e51e0ecb44a07cda5ed0367820c6f28b96fb313bcffdacfc7dc8c1,d9a28cced26a5ffdf8796125c3e726d3276c8195,02d8b634856579fd9d7fee7d9a9c1ea6,2660,Powershell,scr456C.ps1,0,2,2025-05-05 18:13:46,2025-05-07 23:34:58,powershell
e427fd5fef6cc08325f59606fcc4e6bdc7ea6315279bdf2e74219169cdc96f9d,df1adfac105d8a018406a6e2acdecb651289be51,c93413bd93cbb7bac7742ec04aef3eee,78449482,Win32 EXE,OneCommander Pro 3.95.4.exe,0,2,2025-02-05 7:59:26,2025-02-06 14:08:49,peexe
e436cdf8c072500a0fa56671bb3fa8cfb9aefb49672865ac4678000baa57b53f,40cce2b5fd44054af6893be75de1d6258ad4f236,e3d5da0dfe8ed81dbe99faa89c438e3f,148242627,Win32 EXE,Spotify 1.2.55.235.exe,0,2,2025-01-28 4:34:24,2025-01-29 17:45:16,peexe
e45708ac71b9657d61a9843f690714ad3a75a755809311c142af1103831c3164,e899feeeddcfbb2d0944d1b20b1814472d63a621,25d60dde57ed501d68992203e888e5de,10662384,Win32 EXE,FastCopy Pro 5.10.0 (x64).exe,0,1,2025-07-13 15:37:21,2025-08-05 1:45:53,peexe
e47d1f3fda86b4ca7dcde28c88d4dfecbf8c500a32ed7129a7b5e287bf1adfa3,b8e61ecd7a4693d4aa4c1207e8f334973cca1b35,5d3d0648a707b09eabb772fd47595ba1,20273307,Win32 EXE,BandiView Pro 7.19 (x64).exe,0,2,2025-07-06 15:54:04,2025-08-01 4:12:38,peexe
e4b6b2d14aea4d7658e91d3e66c446a3cf5c9e4c9f5ac02e5b6a562a41284bb9,d67d1b1f93141c54b9e434d23f4269c84966cc79,35f651d9db9e14de50d841690907032e,41787651,Win32 EXE,Tenorshare 4uKey iTunes Backup 5.2.34.3.exe,0,1,2025-03-19 13:51:16,2025-03-24 6:31:32,peexe
e4f6682204ce8ca3a7c7d5b26fa08a367dea4f33969013f3b840f8aaf3e3ed34,5fef004be1e6bb7670be7a3e9f71656233a28add,f31717eaaa7df978792a8a9344568fdd,5859334,Win32 EXE,e4f6682204ce8ca3a7c7d5b26fa08a367dea4f33969013f3b840f8aaf3e3ed34.exe,-11,3,2025-04-27 18:33:52,2025-08-05 20:07:46,peexe
e55c9da0ba18549578ad1739575ab20d65e81f3f1b29363581c7ca78e03ca621,b22379dd27e18b992f7b9d927a70173d1a351950,6ba8c81cce764a8d805a131867dc7f4d,46046931,Win32 EXE,YT Geek YTDL 11.2.12.exe,0,1,2025-07-22 19:42:10,2025-08-06 4:18:23,peexe
e55ec86059c023f7f5a6f11b582e455d27472bbadb37a6b39b9fee0e26faddff,826d41544ee948af8808da5d9f32247dfb43fa5c,0fc8db78187e7fa3ab4cd3722d7e0e34,58893094,Win32 EXE,PassFab 4WinKey Ultimate 8.4.4.1.exe,0,1,2025-06-21 21:30:17,2025-08-04 10:17:42,peexe
e5bbf33e142807be5b2a6a2d36c6ec802d95f9d8a43a2583594ebeee2c61687f,ba8e52804601e0929182c9ad7669889be693d371,1fdfa8c1bb6e0de3b78490bd4d58c95f,122248,Win32 EXE,R3nSkin DLL Injector,0,5,2024-08-20 1:25:14,2024-08-21 9:08:39,peexe
e60bbf1157970ae7af411bd978a0d2e0709ec121672e1c0604335d9ea3f6a4f9,c48e41cf0c7d6af9d2786df7257a99879058bef5,c63673aeeeaad72ec1c4a414264296c7,105681983,Win32 EXE,Zoom Player MAX 21.5.1.2151.exe,0,1,2025-08-05 17:48:54,2025-08-05 17:48:54,peexe
e699cb68fe3f8534386d6900f53ba3346d10f88e9766d85fbf32420f25ea8a72,b9b7d1395faf81fd387ca2841221b94f3cdf81ea,dbec7b47bac9ff8813062acc4dfb6c8f,154810267,Win32 EXE,Tipard Video Converter Ultimate 10.3.92.exe,0,1,2025-04-13 19:02:08,2025-05-04 14:46:16,peexe
e6f169d463e48afdf64e728ba690a334dd91f9d23ecd115569849e271bddeeab,ba9a9fc29a4c52c5b262e10c6c367566d70764fe,eada3056a0a7e4c2e1d586bed1ddd7ce,44508212,Win32 EXE,IObit Driver Booster Pro 12.2.0.542.exe,0,2,2025-02-02 18:37:35,2025-02-02 18:37:35,peexe
e761cf7748db62f2fa866cfb4918b835fa14cc93960c2381d09a2815d7fbda4b,7c081df5f4bdfc5fc84fd85120736069134e6f31,ad8897b8719272372cf26fd027054565,961024,Win32 EXE,2025-05-26_ad8897b8719272372cf26fd027054565_agent-tesla_amadey_black-basta_cobalt-strike_darkgate_elex_luca-stealer,-12,2,2025-05-25 1:10:07,2025-08-02 21:24:49,peexe
e902354b17a02f321aa0a3c71bf3c062b556a04dfa689865144ad822e8bc3afd,1dda19d7c5b3bf0710867a6b8c9aac41f1aebda9,d2441d473c22faeeb303f9c3addbdf35,666324,Win32 EXE,YDU57DWSBb5E.exe,0,2,2025-05-11 16:05:32,2025-08-03 17:13:52,peexe
e965945b31d82c3eb32a60e659b57186b1460c35793c288233a305cdebd5918f,9f77ae052a765b3c0652fb914b2709c48c1733eb,07c1c5966379c383ed8c835abbee31aa,22256020,Win32 EXE,Power-user Premium 1.7.48.118.exe,0,1,2025-07-23 16:51:20,2025-08-05 10:57:31,peexe
e9fa4fbdd3ccbd28d17ada115d535a9501087cdaac3fe7a91ebc6ebe45152c15,ad3d679041f1e2fca8bfeb812326ca3fb3bafefe,a1aee06272113ac78505f1a929e6ba35,19590181,Win32 EXE,Internet Download Manager 6.42 Build 37.exe,0,2,2025-05-23 23:14:07,2025-08-02 9:26:55,peexe
ea38e282111d1b385b0ef67a7145129d2d248b082474ba9828624ce3421b18bd,c09630bba79a958f8e38349b275537b62c04466b,5aed9bc82d89856b3ce2842b6081b791,244151960,Win32 EXE,Pazu Spotify Music Converter 4.9.5 (x64).exe,0,1,2025-05-05 12:02:33,2025-06-05 14:05:09,peexe
ea98da6a717bb098e027c5a9094aecd6c36175b822caedb3940cecc560747079,373f02d5fdeb661be7f725ce7ad19d5545470314,578baca9390de9757c4b86f38ed52afd,18235242,Win32 EXE,Abelssoft CryptBox 2026 v14.01.62395.exe,0,2,2025-07-07 13:53:23,2025-08-01 4:12:23,peexe
eae30e3ae25da08723dff7073fc56520b692bdd3b8bc82e922bf669eba845c59,4d06e43bd6a3af5402259368e4d49b140ee59286,4ef43a09f3da5d74a180e1b476cca3bf,10433917,Win32 EXE,xplorer2 Ultimate 6.1.0.5 (x64).exe,0,2,2025-06-21 6:34:10,2025-07-31 20:00:23,peexe
ecd14c3cf75fd350c3dbb849d5fea36c8f00d66665a67d1f0ed1d41c8f7a7648,ea3c8f8617f060f095d75c2f67ae054def1bfa94,1ed1e9dce1cb79bc90938280c24114d2,1533,JavaScript,Payment reference no. - FT910298955674.js,-13,3,2025-03-26 13:40:59,2025-07-31 13:04:15,javascript
ee400db166040557ec851678645b064c098a8cb38340bf9ac2ed66dc5d640ee3,de22863c6eecd4e4e6232d68cccb512a41b46ebf,92349eedb01122eef5b8554c64d6b1d6,24313875,ZIP,windows11.25-kb4090007-x64_7063a0b6a38e2a648aa1d77570503f7062360c9d.zip,0,3,2025-07-03 17:18:44,2025-07-03 19:54:59,zip
ee8cd57f619f58f866cbaa3bc9b34bdfc1f2d796003764c428c51347b5e9a265,10fad379cc83e27049c47ce61275a9406b0e0f54,7687f80b17ba892f4dd39fefd425d431,16196250,Win32 EXE,Bandizip Professional 7.37 (x64).exe,-11,2,2025-02-28 19:38:40,2025-05-22 13:37:35,peexe
ef8feeaab4a24e17d521e24ae3d0185cf240cbf92069fb8e99b23b27c4d8abbc,81f569a6581a30f3c8cef40892661fbe6f61d7aa,96c51143f451ce812f1114066147ce3d,46047927,Win32 EXE,YT Geek YTDL 11.3.1.exe,0,1,2025-08-05 10:08:52,2025-08-05 10:08:52,peexe
efc3dc6fa99c927978e31679ea1cce75da8e1b89e293d861f88471f7981980e6,c5c70d37febe945de734454f2ee5da4082957ac1,b7b5e1eb1ef19f34c61de2661a7c5d86,144365704,Win32 EXE,4K Video Downloader Plus 25.0.2 (x86).exe,0,1,2025-03-07 4:59:50,2025-03-08 16:16:21,peexe
f0181316a6c08f18318dc85b61d139853ffc876baa145791c7483a86ea60fca0,3b9578219d50dc50b7b507ef3cc6e4e4f2c82391,c76b10ef8aa443e6f716d0e583acf78e,20443075,Win32 EXE,Aseprite 1.3.14.2.exe,0,1,2025-07-12 19:30:25,2025-08-03 12:15:09,peexe
f16a529b3b84bafc0a5a274c8220c5db43ff1ed60a5babd558b3c81ae792a8b5,9bc08b34d7bc8d8ccb8be63a5b42c491eb42c069,d9e69ee304e41dafb17de5c835de1e0a,666114,Win32 EXE,CE749333.exe,-12,7,2025-05-03 21:23:47,2025-08-03 16:58:15,peexe
f17cc6518bffcdf78e55e6dfa585ad2ea90bfb48e71237fde66eb23471279b41,fee2af6b8c734396e9994ace1a840ed88240b23e,c4708360e0c9657aac58de59e4a04e45,6652658,ZIP,WinRAR_7.10_(x64)_Final.zip,0,2,2025-02-17 18:42:39,2025-02-19 17:39:23,zip
f2d4f9517fa8843302a67653f5d4c2602d55b9c7e581b80641da7af3725ad2b9,f50c3b7d4d052a17faa76115dd00ed0892b8d663,f954262c60fcd68e2a45ec432989e067,122879319,Win32 EXE,CCleaner Professional 6.38.11537 (x64).exe,0,7,2025-07-24 23:31:48,2025-08-04 8:43:45,peexe
f41a20c6159a7322f42a676f1120596cdc990f64807812db0b25f6d89f3a2274,dd422e5f6e0d8797a960e85e367f64f7195fb358,e9683d27b5e2bd24d7e5ff2cceab5243,168314235,Win32 EXE,EaseUS BitWiper Pro 2.2.0.2507021704.exe,0,2,2025-07-30 0:04:16,2025-08-01 6:40:49,peexe
f44ce37b87e268ac027a6b4f6f736d25e04d34e80065da9d02d94910462d737b,b4f995531621b197e1a88d9f5573e84343c4c798,ecb7303def2434eb01c208a02c1f9c58,99720,Win32 EXE,7-Zip,0,2,2024-08-28 0:09:36,2025-01-30 9:58:01,peexe
f4c9fa97fc2c0bcf1df67e53929a22d25042fc9e609cde6f736cdc64e3de3e20,570ff05cccba70053276e12e935d741388c9555e,826973678e0c168573cf4a43efc2a6e9,8115928,Win32 EXE,Bitsum Process Lasso Pro 16.0.0.42 (x64).exe,-11,2,2025-07-12 21:07:29,2025-08-02 8:10:51,peexe
f583bff04e418a4d05032b555e9aa55f4fcaba06693fd2a99a21ee300171c346,295774254dfff0f1852038c87164e983c446942c,fb1a98b439b836f5c31f4436c929150a,69875573,Win32 EXE,IDM UltraCompare Professional 24.1.0.5 (x64).exe,0,2,2025-07-12 14:57:20,2025-08-04 14:29:40,peexe
f585688233737a15a893b0c8fb66f75bea8478e0fed11a9c72a28dd7d048ccdc,02ff5714aa418cf9a17eb9c17c0f02753746eac4,ad0b3e8f6319b7fd1ead16ffe7f5be6b,643584,Win32 EXE,Hphnxpmeag.exe,0,3,2025-01-17 21:51:23,2025-01-27 14:17:14,peexe
f623ca1d2416c06933d6814587af56d184ab4eadaffcbb916894e67493eabeaa,eb67f455161986f6f2a0afff522402d509415a3d,5a047fe98210105d46cd20484ae5b3e2,163315,PDF,Scanned_Copy_oqk4jIFD.pdf,0,2,2024-12-26 12:33:56,2024-12-26 12:33:56,pdf
f69033c9bf3f7b77f2618649aded069904277932ca23b53f3ec8427c742a1250,4f6550b5cfcc5b0880a7475f1936ad7d6c865631,4f856312f129f9d3f59d8f4792ef5593,7413127,Win32 EXE,StartAllBack 3.9.10.5273.exe,-1,2,2025-06-10 0:27:16,2025-07-31 19:53:13,peexe
f94bc6e481111dd28efffff597e0e4183798d1e807e2fd4816443fffd20ed5d2,57d149c4f97ff9b7f74fed9fb8dfc426a9cc338f,da568a9ca1fe0174f49ca3e631cc15e8,26670916,Win32 EXE,Wise Care 365 Pro 7.2.5.698.exe,0,2,2025-07-08 21:52:55,2025-08-03 19:19:49,peexe
f992991ab5e5d1fd7e78f03b22874b50eb12f90f9c52080654a37da00cff59d5,a4909ebf0e23a28ffdca0bf950c2ade7e4d8e474,a4c1115f8b0795a465afd1c51dfec44a,3012096,Win32 EXE,_f992991ab5e5d1fd7e78f03b22874b50eb12f90f9c52080654a37da00cff59d5.exe,-13,2,2025-05-25 18:41:00,2025-07-30 14:08:21,peexe
fab1d273e3107b04fb113d95990453625e8f4518bd83401652af40406f2272a3,ce26c991e943b688c4ddfd62cc83af8b06253cf2,e463db494a113195ec60b8a484130c8e,681984,Win32 EXE,Cggzjyvtdac.exe,0,3,2025-05-01 11:21:03,2025-08-03 22:20:44,peexe
fbb390a17df909cfe1c978b8a0769f6a2991c13878185dfee3bcec6eb51b7f7f,40d2a0f5ddce46b4afdff42aac647ec42b42c246,f5b4f8e72c504cba2b748ee54e8604ea,45027860,Win32 EXE,IObit Driver Booster Pro 12.4.0.571.exe,0,3,2025-04-13 5:18:00,2025-04-16 20:34:08,peexe
fbeb7f961efb1144748125f30bbed3dd1d32af1738c3998f8855f07adcb69e68,3ad6b069f1dd024e2e9f0ac5c5054623687e678d,990b82ab294578b392cf8c62e48058ec,9009492,Win32 EXE,WinRAR 7.12 Beta 1 (x64).exe,0,2,2025-06-11 17:06:43,2025-08-02 6:40:25,peexe
fc07b359b5cae22bacb3fd8a0b8ac66a0f3486467dcb517e46ebd972efe4cb80,e1d9b6e17cc33f1e2b5fb46bf3c21df713f4e05e,4840710727ead5329af9eb0e2dd8e89b,106809074,Win32 EXE,Revo Registry Cleaner Pro 1.2.5 (x64).exe,0,2,2025-02-22 11:57:40,2025-03-26 13:53:20,peexe
fe45059e7511d959602c74440372827d5105b8a5dbb80a00e9e0ce7e89059e14,c085113a42f9272aa220d2003b68a2cfbc6d9985,169b835f346590247879084f8a37ebf8,104370972,Win32 EXE,Revo Registry Cleaner Pro 1.5.5 (x64).exe,0,2,2025-07-23 14:45:29,2025-08-06 9:05:32,peexe
fe672d26ad03a090dae8524c25712a0f1c117278d09209f13c5ff5dbd4afcb93,cdd4803a3295c0c742b422c16d956fcbfc11a16d,d28126966900c9f55ffa78c5e85ebc57,19724490,Win32 EXE,TJprojMain.exe,0,3,2025-05-19 16:39:51,2025-05-19 16:39:51,peexe
fea091321b3ac5de5483359856f387a9d1ae11b39c2560b6593526d039d00ba0,4881ee99306a184a132efb0e57404c3dfa5fcf57,bbd65fe47ea1df625a77428b447f6d77,2949632,Win32 EXE,ramez.exe,-12,1,2025-05-25 1:22:47,2025-05-25 1:22:47,peexe
ff6494f323063fb6e201715944ed3fe3544e6aa225adb556793d924bafa94cb1,1a65c0a6643f703f6966d1c45644ff576382aa54,e2c5e540e8b4fc9e04f7a93b4350e277,13052004,ZIP,TweakNow WinIcon 2.0.2 (0WD).zip,0,1,2025-07-21 22:36:16,2025-07-21 22:36:16,zip
ffda4f894ca784ce34386c52b18d61c399eb2fc8c9af721933a5de1a8fff9e1b,21d2420cf985eefea68d4748f0a2f1df8b7bae1d,121ed107b6faa57634ea2039e2feba2e,13846900,Win32 EXE,2025-06-20_121ed107b6faa57634ea2039e2feba2e_black-basta_cobalt-strike_luca-stealer_satacom_vidar,-12,3,2025-06-19 21:12:14,2025-08-04 11:19:35,peexe
